t,shortage_gw,dr_gw,demand_r2,demand_r4,demand_r5,vre_dispatch_gw,thermal_gw,battery_discharge_gw,battery_charge_gw,electrolysis_gw,fuelcell_gw,h2_inventory_gwh
2006-05-26 19:00:00,0.0,0.0,57.06,45.56,41.4,48.24,90.0,5.780000000000001,0.0,0.0,0.0,634.1352587257622
2006-05-26 20:00:00,0.0,0.0,54.71,46.67,39.79,42.629999999999995,90.0,8.539999999999978,0.0,0.0,0.0,629.1352587257622
2006-05-26 21:00:00,0.0,0.0,51.06,47.75,37.13,42.653,90.0,3.287000000000006,0.0,0.0,0.0,624.1352587257622
2006-05-26 22:00:00,0.0,0.0,47.78,44.98,33.32,44.036,82.04400000000001,0.0,0.0,0.0,0.0,619.1352587257622
2006-05-26 23:00:00,0.0,0.0,45.68,42.05,29.73,43.35,74.11,0.0,0.0,0.0,0.0,614.1352587257622
2006-05-27 00:00:00,0.0,0.0,35.64,35.32,26.2,43.227,53.93300000000002,0.0,0.0,0.0,0.0,609.1352587257622
2006-05-27 01:00:00,0.0,0.0,35.59,33.07,25.11,41.059999999999995,90.0,0.0,7.290000000000006,30.0,0.0,625.7352587257623
2006-05-27 02:00:00,0.0,0.0,36.39,31.98,24.2,38.27,54.30000000000001,0.0,0.0,0.0,0.0,620.7352587257623
2006-05-27 03:00:00,0.0,0.0,38.34,32.86,23.64,37.595,57.245000000000005,0.0,0.0,0.0,0.0,615.7352587257623
2006-05-27 04:00:00,0.0,0.0,43.31,35.4,24.06,34.760000000000005,68.00999999999999,0.0,0.0,0.0,0.0,610.7352587257623
2006-05-27 05:00:00,0.0,0.0,48.29,39.03,27.99,37.32,77.98999999999998,0.0,0.0,0.0,0.0,605.7352587257623
2006-05-27 06:00:00,0.0,0.0,51.74,42.0,33.38,45.31400000000001,81.806,0.0,0.0,0.0,0.0,600.7352587257623
2006-05-27 07:00:00,0.0,0.0,53.6,43.95,36.97,59.269,90.0,0.0,0.0,14.748999999999992,0.0,606.3545387257623
2006-05-27 08:00:00,0.0,0.0,55.23,44.8,38.71,75.115,90.0,0.0,0.0,26.375000000000004,0.0,620.3445387257623
2006-05-27 09:00:00,0.0,0.0,56.68,45.3,39.38,88.938,82.422,0.0,0.0,30.0,0.0,636.9445387257623
2006-05-27 10:00:00,0.0,0.0,56.48,45.9,39.86,99.77600000000001,90.0,0.0,17.536000000000016,30.0,0.0,653.5445387257623
2006-05-27 11:00:00,0.0,0.0,55.43,44.91,40.03,105.528,90.0,0.0,25.15800000000001,30.0,0.0,670.1445387257623
2006-05-27 12:00:00,0.0,0.0,54.07,43.65,39.49,107.144,40.0,0.0,0.0,9.934000000000012,0.0,672.2970187257623
2006-05-27 13:00:00,0.0,0.0,52.98,41.99,38.8,106.107,90.0,0.0,32.337,30.0,0.0,688.8970187257623
2006-05-27 14:00:00,0.0,0.0,51.9,40.49,38.42,100.281,60.528999999999996,0.0,0.0,30.0,0.0,705.4970187257624
2006-05-27 15:00:00,0.0,0.0,51.57,39.72,39.19,95.11399999999999,61.35180732532916,0.0,0.0,25.98580732532917,0.0,719.2067999999994
2006-05-27 16:00:00,0.0,0.0,51.61,40.51,40.04,87.38600000000001,44.77399999999999,0.0,0.0,0.0,0.0,714.2067999999994
2006-05-27 17:00:00,0.0,0.0,51.55,41.65,40.04,77.348,55.89200000000001,0.0,0.0,0.0,0.0,709.2067999999994
2006-05-27 18:00:00,0.0,0.0,50.23,41.33,39.71,65.06700000000001,70.0,0.0,0.0,3.797000000000004,0.0,706.9406399999993
2006-05-27 19:00:00,0.0,0.0,48.06,40.43,38.78,52.702,74.56800000000003,0.0,0.0,0.0,0.0,701.9406399999993
2006-05-27 20:00:00,0.0,0.0,45.73,41.59,37.18,49.574999999999996,74.92500000000001,0.0,0.0,0.0,0.0,696.9406399999993
2006-05-27 21:00:00,0.0,0.0,42.07,42.67,34.55,50.513999999999996,68.77599999999998,0.0,0.0,0.0,0.0,691.9406399999993
2006-05-27 22:00:00,0.0,0.0,38.8,39.87,30.75,51.087999999999994,58.33200000000001,0.0,0.0,0.0,0.0,686.9406399999993
2006-05-27 23:00:00,0.0,0.0,36.71,36.93,27.15,52.393,78.39700000000002,0.0,0.0,30.0,0.0,703.5406399999994
2006-05-28 00:00:00,0.0,0.0,32.2,32.96,26.13,54.153,67.13700000000001,0.0,0.0,30.0,0.0,720.1406399999994
2006-05-28 01:00:00,0.0,0.0,32.14,30.71,25.02,56.888999999999996,30.981000000000005,0.0,0.0,0.0,0.0,715.1406399999994
2006-05-28 02:00:00,0.0,0.0,32.94,29.63,24.11,58.822,83.49831578947368,0.0,25.640315789473696,30.0,0.0,731.7406399999994
2006-05-28 03:00:00,0.0,0.0,34.89,30.5,23.55,59.106,59.83399999999999,0.0,0.0,30.0,0.0,748.3406399999994
2006-05-28 04:00:00,0.0,0.0,39.89,33.03,23.98,62.986,63.914,0.0,0.0,30.0,0.0,764.9406399999995
2006-05-28 05:00:00,0.0,0.0,44.88,36.65,27.92,73.84399999999998,71.61315789473683,0.0,6.007157894736829,30.0,0.0,781.5406399999995
2006-05-28 06:00:00,0.0,0.0,48.33,39.63,33.31,88.37700000000001,70.0,0.0,7.106999999999971,30.0,0.0,798.1406399999995
2006-05-28 07:00:00,0.0,0.0,50.19,41.6,36.91,105.851,52.849,0.0,0.0,30.0,0.0,814.7406399999995
2006-05-28 08:00:00,0.0,0.0,51.82,42.47,38.65,118.293,44.64699999999999,0.0,0.0,30.0,0.0,831.3406399999996
2006-05-28 09:00:00,0.0,0.0,53.27,42.98,39.32,125.35300000000001,70.0,0.0,29.783000000000015,30.0,0.0,847.9406399999996
2006-05-28 10:00:00,0.0,0.0,53.06,43.59,39.8,130.512,70.0,0.0,34.06199999999999,30.0,0.0,864.5406399999996
2006-05-28 11:00:00,0.0,0.0,52.01,42.6,39.98,132.335,32.254999999999995,0.0,0.0,30.0,0.0,881.1406399999996
2006-05-28 12:00:00,0.0,0.0,50.65,41.36,39.43,130.594,20.0,0.0,0.0,19.154000000000003,0.0,889.9315199999996
2006-05-28 13:00:00,0.0,0.0,49.57,39.7,38.75,125.702,40.0,0.0,7.682000000000002,30.0,0.0,906.5315199999997
2006-05-28 14:00:00,0.0,0.0,48.49,38.21,38.37,117.19700000000002,90.0,0.0,52.12699999999998,30.0,0.0,923.1315199999997
2006-05-28 15:00:00,0.0,0.0,48.16,37.45,39.14,106.47,90.0,0.0,41.72,30.0,0.0,939.7315199999997
2006-05-28 16:00:00,0.0,0.0,48.18,38.22,39.98,95.72,90.0,0.0,29.34,30.0,0.0,956.3315199999997
2006-05-28 17:00:00,0.0,0.0,48.1,39.34,39.98,84.185,73.23499999999997,0.0,0.0,30.0,0.0,972.9315199999998
2006-05-28 18:00:00,0.0,0.0,46.76,38.97,39.63,69.433,55.92699999999999,0.0,0.0,0.0,0.0,967.9315199999998
2006-05-28 19:00:00,0.0,0.0,44.59,38.08,38.68,51.288000000000004,90.0,0.0,0.0,19.93799999999998,0.0,977.2868799999998
2006-05-28 20:00:00,0.0,0.0,42.27,39.28,37.09,37.547,90.0,0.0,0.0,8.907000000000004,0.0,978.6999199999998
2006-05-28 21:00:00,0.0,0.0,38.61,40.35,34.49,29.91,83.53999999999999,0.0,0.0,0.0,0.0,973.6999199999998
2006-05-28 22:00:00,0.0,0.0,35.35,37.52,30.7,28.201,75.36900000000003,0.0,0.0,0.0,0.0,968.6999199999998
2006-05-28 23:00:00,0.0,0.0,33.26,34.57,27.09,27.301999999999996,70.0,0.0,0.0,2.381999999999991,0.0,965.4149599999998
2006-05-29 00:00:00,0.0,0.0,44.92,43.82,29.71,27.254,90.0,1.1959999999999873,0.0,0.0,0.0,960.4149599999998
2006-05-29 01:00:00,0.0,0.0,44.86,41.56,28.58,27.634,87.366,0.0,0.0,0.0,0.0,955.4149599999998
2006-05-29 02:00:00,0.0,0.0,45.66,40.49,27.67,28.264000000000003,90.0,0.0,0.0,4.4439999999999955,0.0,953.6146399999998
2006-05-29 03:00:00,0.0,0.0,47.61,41.37,27.12,28.899,90.0,0.0,0.0,2.79900000000001,0.0,950.6299199999997
2006-05-29 04:00:00,0.0,0.0,52.63,43.88,27.55,29.113000000000003,90.0,4.946999999999989,0.0,0.0,0.0,945.6299199999997
2006-05-29 05:00:00,0.0,0.0,57.63,47.5,31.51,36.012,90.0,10.628000000000014,0.0,0.0,0.0,940.6299199999997
2006-05-29 06:00:00,0.0,0.0,61.08,50.48,36.9,50.388,90.0,8.072000000000006,0.0,0.0,0.0,935.6299199999997
2006-05-29 07:00:00,0.0,0.0,62.93,52.46,40.5,67.847,90.0,0.0,0.0,1.9570000000000043,0.0,932.0389599999997
2006-05-29 08:00:00,0.0,0.0,64.57,53.35,42.24,79.562,80.59799999999998,0.0,0.0,0.0,0.0,927.0389599999997
2006-05-29 09:00:00,0.0,0.0,66.02,53.87,42.91,87.95400000000001,74.846,0.0,0.0,0.0,0.0,922.0389599999997
2006-05-29 10:00:00,0.0,0.0,65.81,54.5,43.39,94.387,70.0,0.0,0.0,0.6869999999999763,0.0,917.5335999999998
2006-05-29 11:00:00,0.0,0.0,64.76,53.51,43.57,98.47399999999999,63.36600000000001,0.0,0.0,0.0,0.0,912.5335999999998
2006-05-29 12:00:00,0.0,0.0,63.4,52.28,43.02,100.10399999999998,70.0,0.0,0.0,11.404000000000018,0.0,915.7444799999997
2006-05-29 13:00:00,0.0,0.0,62.32,50.64,42.34,99.788,85.51200000000001,0.0,0.0,30.0,0.0,932.3444799999997
2006-05-29 14:00:00,0.0,0.0,61.24,49.15,41.96,97.17,90.0,0.0,4.819999999999993,30.0,0.0,948.9444799999998
2006-05-29 15:00:00,0.0,0.0,60.91,48.39,42.74,92.255,70.0,0.0,0.0,10.215000000000025,0.0,951.2992799999998
2006-05-29 16:00:00,0.0,0.0,60.92,49.16,43.58,85.866,90.0,0.0,0.0,22.205999999999992,0.0,962.2875999999999
2006-05-29 17:00:00,0.0,0.0,60.82,50.25,43.56,77.584,77.04600000000002,0.0,0.0,0.0,0.0,957.2875999999999
2006-05-29 18:00:00,0.0,0.0,59.44,49.84,43.2,67.921,84.55900000000001,0.0,0.0,0.0,0.0,952.2875999999999
2006-05-29 19:00:00,0.0,0.0,57.28,48.94,42.24,56.50299999999999,90.0,1.9569999999999936,0.0,0.0,0.0,947.2875999999999
2006-05-29 20:00:00,0.0,0.0,54.98,50.18,40.66,49.301,90.0,6.518999999999998,0.0,0.0,0.0,942.2875999999999
2006-05-29 21:00:00,0.0,0.0,51.31,51.25,38.08,47.61,90.0,3.029999999999987,0.0,0.0,0.0,937.2875999999999
2006-05-29 22:00:00,0.0,0.0,48.06,48.38,34.29,46.025999999999996,84.70400000000001,0.0,0.0,0.0,0.0,932.2875999999999
2006-05-29 23:00:00,0.0,0.0,45.98,45.43,30.69,46.208,75.89199999999998,0.0,0.0,0.0,0.0,927.2875999999999
2006-05-30 00:00:00,0.0,0.0,47.36,51.61,30.38,46.603,82.74699999999999,0.0,0.0,0.0,0.0,922.2875999999999
2006-05-30 01:00:00,0.0,0.0,47.3,49.36,29.22,48.199,90.0,0.0,0.0,12.319000000000006,0.0,926.1572799999999
2006-05-30 02:00:00,0.0,0.0,48.09,48.3,28.31,48.932,90.0,0.0,0.0,14.231999999999989,0.0,931.4043199999999
2006-05-30 03:00:00,0.0,0.0,50.04,49.18,27.76,49.474000000000004,90.0,0.0,0.0,12.494000000000018,0.0,935.3999999999999
2006-05-30 04:00:00,0.0,0.0,55.08,51.67,28.19,50.835,84.105,0.0,0.0,0.0,0.0,930.3999999999999
2006-05-30 05:00:00,0.0,0.0,60.1,55.28,32.17,61.36499999999999,86.185,0.0,0.0,0.0,0.0,925.3999999999999
2006-05-30 06:00:00,0.0,0.0,63.54,58.28,37.56,84.576,74.804,0.0,0.0,0.0,0.0,920.3999999999999
2006-05-30 07:00:00,0.0,0.0,65.39,60.27,41.17,108.02599999999998,58.803999999999995,0.0,0.0,0.0,0.0,915.3999999999999
2006-05-30 08:00:00,0.0,0.0,67.03,61.17,42.92,119.535,90.0,0.0,8.414999999999985,30.0,0.0,931.9999999999999
2006-05-30 09:00:00,0.0,0.0,68.49,61.71,43.59,127.961,90.0,0.0,14.170999999999992,30.0,0.0,948.5999999999999
2006-05-30 10:00:00,0.0,0.0,68.27,62.35,44.07,133.791,40.89900000000001,0.0,0.0,0.0,0.0,943.5999999999999
2006-05-30 11:00:00,0.0,0.0,67.22,61.36,44.25,135.881,76.6169002770083,0.0,9.667900277008318,30.0,0.0,960.1999999999999
2006-05-30 12:00:00,0.0,0.0,65.86,60.15,43.7,134.288,65.422,0.0,0.0,30.0,0.0,976.8
2006-05-30 13:00:00,0.0,0.0,64.78,58.52,43.01,129.512,70.0,0.0,3.201999999999998,30.0,0.0,993.4
2006-05-30 14:00:00,0.0,0.0,63.7,57.04,42.64,122.99000000000001,40.39000000000001,0.0,0.0,0.0,0.0,988.4
2006-05-30 15:00:00,0.0,0.0,63.37,56.28,43.42,114.94400000000002,48.126000000000005,0.0,0.0,0.0,0.0,983.4
2006-05-30 16:00:00,0.0,0.0,63.37,57.04,44.26,104.956,89.71399999999997,0.0,0.0,30.0,0.0,1000.0
2006-05-30 17:00:00,0.0,0.0,63.25,58.11,44.23,92.099,80.43544444444443,0.0,0.0,6.944444444444445,0.0,1000.0
2006-05-30 18:00:00,0.0,0.0,61.85,57.64,43.85,73.56200000000001,90.0,0.0,0.0,0.22200000000001552,0.0,995.15984
2006-05-30 19:00:00,0.0,0.0,59.69,56.74,42.87,55.527,90.0,10.439666666666668,0.0,0.0,0.0,990.15984
2006-05-30 20:00:00,0.0,0.0,57.4,58.02,41.31,46.181,90.0,17.215666666666674,0.0,0.0,0.0,985.15984
2006-05-30 21:00:00,0.0,0.0,53.73,59.09,38.76,45.556000000000004,90.0,14.357333333333344,0.0,0.0,0.0,980.15984
2006-05-30 22:00:00,0.0,0.0,50.49,56.19,34.98,44.885999999999996,90.0,1.7740000000000196,0.0,0.0,0.0,975.15984
2006-05-30 23:00:00,0.0,0.0,48.41,53.23,31.36,43.64,90.0,0.0,0.0,0.6400000000000041,0.0,970.62064
2006-05-31 00:00:00,0.0,0.0,47.66,53.46,30.88,41.615,90.0,0.0,0.0,0.0,0.0,965.62064
2006-05-31 01:00:00,0.0,0.0,47.6,51.21,29.71,40.035,90.0,0.0,0.0,1.5149999999999757,0.0,961.7114399999999
2006-05-31 02:00:00,0.0,0.0,48.38,50.15,28.8,39.287,90.0,0.0,0.0,1.957000000000015,0.0,958.1204799999999
2006-05-31 03:00:00,0.0,0.0,50.33,51.03,28.25,38.634,90.0,0.0,0.0,0.0,0.0,953.1204799999999
2006-05-31 04:00:00,0.0,0.0,55.4,53.51,28.69,39.659,90.0,4.607666666666671,0.0,0.0,0.0,948.1204799999999
2006-05-31 05:00:00,0.0,0.0,60.43,57.12,32.67,46.825,90.0,11.728333333333353,0.0,0.0,0.0,943.1204799999999
2006-05-31 06:00:00,0.0,0.0,63.87,60.12,38.07,65.03399999999999,90.0,5.359333333333325,0.0,0.0,0.0,938.1204799999999
2006-05-31 07:00:00,0.0,0.0,65.71,62.13,41.68,83.883,90.0,0.0,4.3629999999999995,0.0,0.0,933.1204799999999
2006-05-31 08:00:00,0.0,0.0,67.36,63.05,43.43,96.46499999999999,90.0,0.0,0.0,12.625000000000007,0.0,937.21048
2006-05-31 09:00:00,0.0,0.0,68.82,63.6,44.1,105.402,90.0,0.0,18.882000000000026,0.0,0.0,932.21048
2006-05-31 10:00:00,0.0,0.0,68.59,64.25,44.59,110.67999999999998,90.0,0.0,0.0,23.24999999999998,0.0,943.95048
2006-05-31 11:00:00,0.0,0.0,67.54,63.26,44.76,113.048,90.0,0.0,0.0,27.48800000000001,0.0,958.74184
2006-05-31 12:00:00,0.0,0.0,66.18,62.07,44.21,112.15,90.0,0.0,19.780232686980632,9.909767313019366,0.0,960.8768724653739
2006-05-31 13:00:00,0.0,0.0,65.11,60.44,43.53,108.61099999999999,90.0,0.0,29.53099999999999,0.0,0.0,955.8768724653739
2006-05-31 14:00:00,0.0,0.0,64.03,58.97,43.16,102.943,90.0,0.0,0.0,26.78299999999999,0.0,970.160632465374
2006-05-31 15:00:00,0.0,0.0,63.7,58.22,43.94,92.802,90.0,0.0,0.0,16.941999999999986,0.0,977.3588724653739
2006-05-31 16:00:00,0.0,0.0,63.69,58.97,44.78,81.071,90.0,0.0,0.0,3.6310000000000144,0.0,974.9731924653739
2006-05-31 17:00:00,0.0,0.0,63.55,60.01,44.74,70.358,90.0,6.275333333333322,0.0,0.0,0.0,969.9731924653739
2006-05-31 18:00:00,0.0,0.0,62.11,59.5,44.34,58.917,90.0,15.366333333333344,0.0,0.0,0.0,964.9731924653739
2006-05-31 19:00:00,0.0,0.0,59.96,58.59,43.35,45.683,90.0,24.550333333333356,0.0,0.0,0.0,959.9731924653739
2006-05-31 20:00:00,0.0,0.0,57.68,59.92,41.8,37.488,90.0,30.245333333333342,0.0,0.0,0.0,954.9731924653739
2006-05-31 21:00:00,0.0,0.0,54.01,60.99,39.27,37.42,90.0,23.516666666666666,0.0,0.0,0.0,949.9731924653739
2006-05-31 22:00:00,0.0,0.0,50.78,58.05,35.5,36.043,90.0,13.286999999999995,0.0,0.0,0.0,944.9731924653739
2006-05-31 23:00:00,0.0,0.0,48.71,55.08,31.88,36.545,90.0,5.791666666666671,0.0,0.0,0.0,939.9731924653739
2006-06-01 00:00:00,0.0,0.0,47.27,51.88,29.31,37.293,90.0,0.0,0.0,0.0,0.0,934.9731924653739
2006-06-01 01:00:00,0.0,0.0,47.22,49.62,28.11,36.978,90.0,0.0,2.0279999999999916,0.0,0.0,929.9731924653739
2006-06-01 02:00:00,0.0,0.0,48.0,48.58,27.2,38.842,90.0,0.0,0.0,5.062000000000005,0.0,928.6178324653739
2006-06-01 03:00:00,0.0,0.0,49.94,49.46,26.66,39.932,90.0,0.0,3.872,0.0,0.0,923.6178324653739
2006-06-01 04:00:00,0.0,0.0,55.04,51.93,27.09,41.51500000000001,90.0,2.545000000000016,0.0,0.0,0.0,918.6178324653739
2006-06-01 05:00:00,0.0,0.0,60.07,55.53,31.09,49.309999999999995,90.0,7.3799999999999955,0.0,0.0,0.0,913.6178324653739
2006-06-01 06:00:00,0.0,0.0,63.51,58.54,36.49,68.205,90.0,0.0,0.0,0.0,0.0,908.6178324653739
2006-06-01 07:00:00,0.0,0.0,65.35,60.56,40.11,88.528,90.0,0.0,12.50800000000001,0.0,0.0,903.6178324653739
2006-06-01 08:00:00,0.0,0.0,67.01,61.49,41.87,98.656,90.0,0.0,0.0,18.285999999999987,0.0,911.7837524653739
2006-06-01 09:00:00,0.0,0.0,68.46,62.06,42.53,104.518,90.0,0.0,21.468000000000018,0.0,0.0,906.7837524653739
2006-06-01 10:00:00,0.0,0.0,68.23,62.72,43.02,107.21300000000002,90.0,0.0,18.543381348107115,4.6996186518928695,0.0,905.1674778947367
2006-06-01 11:00:00,0.0,0.0,67.18,61.74,43.2,106.09899999999999,90.0,0.0,23.979,0.0,0.0,900.1674778947367
2006-06-01 12:00:00,0.0,0.0,65.82,60.55,42.64,101.51400000000001,90.0,0.0,22.50400000000002,0.0,0.0,895.1674778947367
2006-06-01 13:00:00,0.0,0.0,64.75,58.94,41.96,94.469,90.0,0.0,18.81899999999999,0.0,0.0,890.1674778947367
2006-06-01 14:00:00,0.0,0.0,63.67,57.48,41.6,86.434,90.0,0.0,13.684000000000012,0.0,0.0,885.1674778947367
2006-06-01 15:00:00,0.0,0.0,63.34,56.72,42.38,77.924,90.0,0.0,5.483999999999995,0.0,0.0,880.1674778947367
2006-06-01 16:00:00,0.0,0.0,63.33,57.47,43.22,68.006,91.01400000000004,0.0,0.0,0.0,0.0,875.1674778947367
2006-06-01 17:00:00,0.0,0.0,63.16,58.48,43.16,55.12100000000001,104.67899999999999,0.0,0.0,0.0,0.0,870.1674778947367
2006-06-01 18:00:00,0.0,0.0,61.7,57.93,42.74,40.096,90.0,27.274000000000015,0.0,0.0,0.0,865.1674778947367
2006-06-01 19:00:00,0.0,0.0,59.54,57.01,41.75,26.344,90.0,36.956,0.0,0.0,0.0,860.1674778947367
2006-06-01 20:00:00,0.0,0.0,57.28,58.38,40.2,19.682,90.0,41.178,0.0,0.0,0.0,855.1674778947367
2006-06-01 21:00:00,0.0,0.0,53.61,59.45,37.7,19.567,90.0,36.193000000000026,0.0,0.0,0.0,850.1674778947367
2006-06-01 22:00:00,0.0,0.0,50.38,56.48,33.94,18.536,110.0,7.263999999999996,0.0,0.0,0.0,845.1674778947367
2006-06-01 23:00:00,0.0,0.0,48.32,53.51,30.31,16.869,90.0,20.271,0.0,0.0,0.0,840.1674778947367
2006-06-02 00:00:00,0.0,0.0,45.08,48.79,27.71,15.965,90.0,10.615000000000009,0.0,0.0,0.0,835.1674778947367
2006-06-02 01:00:00,0.0,0.0,45.03,46.53,26.49,14.963999999999999,90.0,8.085999999999988,0.0,0.0,0.0,830.1674778947367
2006-06-02 02:00:00,0.0,0.0,45.8,45.5,25.58,14.436,97.44399999999999,0.0,0.0,0.0,0.0,825.1674778947367
2006-06-02 03:00:00,0.0,0.0,47.75,46.38,25.04,14.313,90.0,9.857000000000028,0.0,0.0,0.0,820.1674778947367
2006-06-02 04:00:00,0.0,0.0,52.87,48.83,25.48,15.447,90.0,16.733000000000022,0.0,0.0,0.0,815.1674778947367
2006-06-02 05:00:00,0.0,0.0,57.92,52.43,29.5,21.654,90.0,23.196000000000005,0.0,0.0,0.0,810.1674778947367
2006-06-02 06:00:00,0.0,0.0,61.35,55.45,34.9,36.786,90.0,19.914000000000016,0.0,0.0,0.0,805.1674778947367
2006-06-02 07:00:00,0.0,0.0,63.19,57.48,38.52,55.224000000000004,90.0,8.966000000000005,0.0,0.0,0.0,800.1674778947367
2006-06-02 08:00:00,0.0,0.0,64.85,58.43,40.28,70.476,90.0,0.0,1.916000000000011,0.0,0.0,795.1674778947367
2006-06-02 09:00:00,0.0,0.0,66.3,59.02,40.95,80.265,90.0,0.0,8.99499999999999,0.0,0.0,790.1674778947367
2006-06-02 10:00:00,0.0,0.0,66.06,59.69,41.44,87.178,90.0,0.0,14.987999999999971,0.0,0.0,785.1674778947367
2006-06-02 11:00:00,0.0,0.0,65.01,58.7,41.61,90.198,90.0,0.0,19.87799999999997,0.0,0.0,780.1674778947367
2006-06-02 12:00:00,0.0,0.0,63.66,57.53,41.06,91.274,90.0,0.0,24.02400000000003,0.0,0.0,775.1674778947367
2006-06-02 13:00:00,0.0,0.0,62.59,55.93,40.38,89.188,90.0,0.0,25.287999999999993,0.0,0.0,770.1674778947367
2006-06-02 14:00:00,0.0,0.0,61.51,54.47,40.01,84.905,90.0,0.0,23.91500000000002,0.0,0.0,765.1674778947367
2006-06-02 15:00:00,0.0,0.0,61.18,53.72,40.8,78.194,90.0,0.0,17.494000000000014,0.0,0.0,760.1674778947367
2006-06-02 16:00:00,0.0,0.0,61.15,54.47,41.63,69.269,90.0,0.0,7.018999999999986,0.0,0.0,755.1674778947367
2006-06-02 17:00:00,0.0,0.0,60.96,55.45,41.57,57.29600000000001,90.0,5.684000000000003,0.0,0.0,0.0,750.1674778947367
2006-06-02 18:00:00,0.0,0.0,59.48,54.84,41.13,42.054,90.0,18.396000000000015,0.0,0.0,0.0,745.1674778947367
2006-06-02 19:00:00,0.0,0.0,57.32,53.93,40.12,28.079,90.0,28.29100000000001,0.0,0.0,0.0,740.1674778947367
2006-06-02 20:00:00,0.0,0.0,55.08,55.34,38.59,18.957,90.0,35.05300000000001,0.0,0.0,0.0,735.1674778947367
2006-06-02 21:00:00,0.0,0.0,51.4,56.41,36.12,18.895,90.0,30.034999999999997,0.0,0.0,0.0,730.1674778947367
2006-06-02 22:00:00,0.0,0.0,48.18,53.4,32.36,18.369,92.84390750000017,17.727092499999838,0.0,0.0,0.0,725.1674778947367
2006-06-02 23:00:00,0.0,0.0,46.13,50.42,28.73,17.445,90.0,12.835000000000019,0.0,0.0,0.0,720.1674778947367
2006-06-03 00:00:00,0.0,0.0,36.61,40.15,25.23,16.68,90.0,0.0,0.0,4.689999999999987,0.0,718.5442778947368
2006-06-03 01:00:00,0.0,0.0,36.56,37.89,23.99,16.932,90.0,0.0,3.615808864265925,4.876191135734068,0.0,717.0551355124653
2006-06-03 02:00:00,0.0,0.0,37.33,36.87,23.08,16.109,90.0,0.0,0.0,8.829000000000004,0.0,718.4120155124654
2006-06-03 03:00:00,0.0,0.0,39.27,37.75,22.54,15.173000000000002,90.0,0.0,5.612999999999996,0.0,0.0,713.4120155124654
2006-06-03 04:00:00,0.0,0.0,44.42,40.18,22.98,16.567999999999998,90.0,0.0,0.0,0.0,0.0,708.4120155124654
2006-06-03 05:00:00,0.0,0.0,49.47,43.77,27.01,25.142999999999997,90.0,5.106999999999999,0.0,0.0,0.0,703.4120155124654
2006-06-03 06:00:00,0.0,0.0,52.91,46.8,32.42,38.908,90.0,3.221999999999994,0.0,0.0,0.0,698.4120155124654
2006-06-03 07:00:00,0.0,0.0,54.74,48.85,36.05,56.095,90.0,0.0,6.454999999999998,0.0,0.0,693.4120155124654
2006-06-03 08:00:00,0.0,0.0,56.4,49.81,37.81,67.23500000000001,90.0,0.0,13.215000000000003,0.0,0.0,688.4120155124654
2006-06-03 09:00:00,0.0,0.0,57.86,50.42,38.48,76.036,90.0,0.0,0.0,19.276000000000025,0.0,697.2907355124654
2006-06-03 10:00:00,0.0,0.0,57.61,51.1,38.97,83.97800000000001,90.0,0.0,0.0,26.298000000000016,0.0,711.2252955124654
2006-06-03 11:00:00,0.0,0.0,56.57,50.11,39.14,89.394,90.0,0.0,3.573999999999984,30.0,0.0,727.8252955124655
2006-06-03 12:00:00,0.0,0.0,55.21,48.96,38.59,91.337,90.0,0.0,8.577000000000009,30.0,0.0,744.4252955124655
2006-06-03 13:00:00,0.0,0.0,54.15,47.37,37.91,89.65700000000001,90.0,0.0,40.227000000000004,0.0,0.0,739.4252955124655
2006-06-03 14:00:00,0.0,0.0,53.07,45.92,37.54,84.957,90.0,0.0,8.427000000000007,30.0,0.0,756.0252955124655
2006-06-03 15:00:00,0.0,0.0,52.74,45.17,38.34,76.85300000000001,90.0,0.0,0.6029999999999802,30.0,0.0,772.6252955124655
2006-06-03 16:00:00,0.0,0.0,52.7,45.91,39.16,65.977,90.0,0.0,0.0,18.206999999999997,0.0,780.7343355124656
2006-06-03 17:00:00,0.0,0.0,52.49,46.86,39.09,52.989999999999995,90.0,0.0,4.549999999999997,0.0,0.0,775.7343355124656
2006-06-03 18:00:00,0.0,0.0,50.97,46.21,38.63,39.184000000000005,90.0,4.959333333333348,0.0,0.0,0.0,770.7343355124656
2006-06-03 19:00:00,0.0,0.0,48.82,45.29,37.61,27.003999999999998,90.0,11.38266666666668,0.0,0.0,0.0,765.7343355124656
2006-06-03 20:00:00,0.0,0.0,46.59,46.74,36.09,20.661,90.0,15.425666666666686,0.0,0.0,0.0,760.7343355124656
2006-06-03 21:00:00,0.0,0.0,42.91,47.81,33.65,21.148000000000003,90.0,11.555333333333337,0.0,0.0,0.0,755.7343355124656
2006-06-03 22:00:00,0.0,0.0,39.7,44.78,29.89,19.991,90.0,0.0,0.0,0.0,0.0,750.7343355124656
2006-06-03 23:00:00,0.0,0.0,37.66,41.78,26.26,19.208,90.0,0.0,3.5080000000000062,0.0,0.0,745.7343355124656
2006-06-04 00:00:00,0.0,0.0,32.96,34.51,24.17,19.195,90.0,0.0,0.0,17.55500000000002,0.0,753.3739355124656
2006-06-04 01:00:00,0.0,0.0,32.9,32.25,22.91,20.573,90.0,0.0,0.0,22.513000000000005,0.0,764.5832955124656
