hoy,battery_soc_r2_gwh_target,battery_soc_r5_gwh_target,battery_soc_r6_gwh_target,h2_inventory_gwh_target,climatology_eue_gwh
122,45.96349030470913,58.04831024930747,35.72132963988911,574.164454736842,0.0
123,45.96349030470913,58.04831024930747,35.72132963988911,590.764454736842,0.0
124,45.96349030470913,58.04831024930747,35.72132963988911,592.6393557894736,0.0
125,45.96349030470913,58.04831024930747,35.72132963988911,587.6393557894736,0.0
126,45.96349030470913,58.04831024930747,35.72132963988911,586.1193052631578,0.0
127,45.96349030470913,58.04831024930747,35.72132963988911,581.1193052631578,0.0
128,45.96349030470913,58.04831024930747,35.72132963988911,576.1193052631578,0.0
129,45.96349030470913,58.04831024930747,35.72132963988911,571.1193052631578,0.0
130,45.96349030470913,58.04831024930747,35.72132963988911,568.5617726315788,0.0
131,45.96349030470913,58.04831024930747,35.72132963988911,563.5617726315788,0.0
132,45.96349030470913,58.04831024930747,35.72132963988911,565.5933305263156,0.0
133,45.96349030470913,58.04831024930747,35.72132963988911,564.6770568421051,0.0
134,45.96349030470913,58.04831024930747,35.72132963988911,561.764602105263,0.0
135,45.96349030470913,58.04831024930747,35.72132963988911,556.764602105263,0.0
136,45.96349030470913,58.04831024930747,35.72132963988911,557.1402357894734,0.0
137,45.96349030470913,58.04831024930747,35.72132963988911,552.1402357894734,0.0
138,45.96349030470913,58.04831024930747,35.72132963988911,547.1402357894734,0.0
139,45.96349030470913,58.04831024930747,35.72132963988911,542.1402357894734,0.0
140,36.66781163434901,58.04831024930747,35.72132963988911,537.1402357894734,0.0
141,36.66781163434901,58.04831024930747,35.72132963988911,532.1402357894734,0.0
142,36.66781163434901,58.04831024930747,35.72132963988911,546.4096715789472,0.0
143,36.66781163434901,58.04831024930747,35.72132963988911,549.3430863157893,0.0
144,36.66781163434901,58.04831024930747,35.72132963988911,565.9430863157893,0.0
145,36.66781163434901,58.04831024930747,35.72132963988911,573.8336631578945,0.0
146,36.66781163434901,58.04831024930747,35.72132963988911,590.4336631578946,0.0
147,36.66781163434901,58.04831024930747,35.72132963988911,588.3971831578946,0.0
148,36.66781163434901,58.04831024930747,35.72132963988911,598.917162105263,0.0
149,36.66781163434901,58.04831024930747,35.72132963988911,593.917162105263,0.0
150,36.66781163434901,58.04831024930747,35.72132963988911,588.917162105263,0.0
151,36.66781163434901,58.04831024930747,35.72132963988911,583.917162105263,0.0
